t p i e
1771.602661 1 3580 2
1772.205078 1 3581 3
1772.913696 1 3582 3
1773.418457 1 3583 2
1774.245239 1 3584 2
1775.231689 1 3585 3
1775.739502 1 3586 2
1776.370850 1 3587 3
1776.633667 1 3588 2
1777.099609 1 3589 2
1777.607544 1 3590 2
1778.288940 1 3591 2
1779.002930 1 3592 2
1780.621704 1 3593 2
1780.875000 1 3594 2
1781.152832 1 3595 2
1781.442627 1 3596 2
1781.790283 1 3597 2
1782.432251 1 3598 2
1782.491943 1 3599 3
1782.529297 1 3600 2
1782.647949 1 3601 2
1783.074829 1 3602 2
1783.215820 1 3603 2
1783.317139 1 3604 2
1783.410034 1 3605 2
1783.534180 1 3606 2
1783.709106 1 3607 2
1783.807739 1 3608 2
1783.933960 1 3609 2
1783.984985 1 3610 3
1784.086060 1 3611 3
1784.173096 1 3612 2
1784.288452 1 3613 2
1784.401001 1 3614 2
1784.916016 1 3615 2
1785.683472 1 3616 2
1785.921021 1 3617 2
1786.110352 1 3618 2
1786.444580 1 3619 2
1786.606689 1 3620 2
1786.868896 1 3621 3
1786.986328 1 3622 2
1787.182983 1 3623 2
1787.370483 1 3624 2
1787.828613 1 3625 2
1788.148193 1 3626 2
1788.340210 1 3627 2
1789.232910 1 3628 2
1789.818970 1 3629 2
1790.275146 1 3630 2
1791.088013 1 3631 2
1791.496582 1 3632 2
1791.895386 1 3633 2
1792.303223 1 3634 2
1792.733276 1 3635 2
1792.996338 1 3636 2
1793.235352 1 3637 2
1794.042847 1 3638 2
1794.486450 1 3639 3
1794.918579 1 3640 2
1795.612183 1 3641 2
1795.756836 1 3642 3
1795.853027 1 3643 2
1795.986084 1 3644 2
1796.102783 1 3645 2
1796.218750 1 3646 2
1796.328003 1 3647 2
1796.416870 1 3648 2
1800.526611 1 3649 2
1803.171143 1 3650 2
1804.357788 1 3651 3
1805.708618 1 3652 4
1806.558838 1 3653 4
1807.082764 1 3654 4
1807.422485 1 3655 4
1807.702393 1 3656 4
1808.052368 1 3657 4
1808.592041 1 3658 4
1808.729858 1 3659 3
1809.080078 1 3660 3
1809.298462 1 3661 2
1810.015625 1 3662 2
1810.239014 1 3663 2
1810.478271 1 3664 2
1810.752930 1 3665 2
1810.977051 1 3666 2
1811.139160 1 3667 2
1811.386108 1 3668 2
1811.745728 1 3669 2
1813.107422 1 3670 2
1813.793579 1 3671 2
1815.002930 1 3672 2
1816.315918 1 3673 3
1816.703247 1 3674 3
1817.164917 1 3675 4
1817.667603 1 3676 4
1817.923462 1 3677 3
1818.303223 1 3678 3
1818.655151 1 3679 2
1818.706909 1 3680 2
1818.897461 1 3681 3
1819.128540 1 3682 3
1819.213013 1 3683 2
1819.573486 1 3684 2
1820.733154 1 3685 2
1822.233154 1 3686 2
1822.989258 1 3687 3
1823.530273 1 3688 3
1824.067627 1 3689 3
1824.478882 1 3690 3
1825.115723 1 3691 2
1826.014038 1 3692 2
1827.189819 1 3693 3
1827.732300 1 3694 2
1828.988403 1 3695 3
1829.429810 1 3696 3
1829.979492 1 3697 2
1831.007080 1 3698 3
1831.357300 1 3699 3
1831.738159 1 3700 2
1832.587646 1 3701 3
1833.375732 1 3702 2
1834.899048 1 3703 2
1834.999756 1 3704 2
1835.129028 1 3705 2
1835.378052 1 3706 2
1837.294312 1 3707 2
1838.702026 1 3708 2
1841.070435 1 3709 3
1841.951660 1 3710 4
1842.562134 1 3711 3
1844.045288 1 3712 3
1844.514282 1 3713 4
1844.970459 1 3714 4
1845.634033 1 3715 4
1846.290649 1 3716 4
1846.366577 1 3717 4
1846.401367 1 3718 3
1846.529541 1 3719 4
1846.589111 1 3720 2
1847.459106 1 3721 2
1848.317383 1 3722 3
1848.799805 1 3723 2
1850.526123 1 3724 3
1851.484131 1 3725 3
1851.931152 1 3726 3
1852.639404 1 3727 4
1853.062744 1 3728 3
1854.126953 1 3729 3
1854.815308 1 3730 3
1854.878174 1 3731 3
1854.979858 1 3732 3
1856.540649 1 3733 3
1857.881470 1 3734 2
1860.601440 1 3735 3
1860.769531 1 3736 4
1860.879150 1 3737 3
1860.918457 1 3738 2
1861.006470 1 3739 2
1861.089966 1 3740 3
1861.156982 1 3741 2
1862.117065 1 3742 2
1862.867065 1 3743 2
1863.620239 1 3744 2
1865.763916 1 3745 3
1866.154663 1 3746 3
1866.574707 1 3747 3
1866.886230 1 3748 3
1867.093384 1 3749 3
1867.618408 1 3750 2
1868.040771 1 3751 2
1868.651611 1 3752 2
1869.002441 1 3753 2
1870.202881 1 3754 2
1870.792480 1 3755 4
1870.922607 1 3756 3
1871.183350 1 3757 4
1871.341431 1 3758 4
1871.473755 1 3759 3
1871.839722 1 3760 4
1871.924683 1 3761 3
1872.190552 1 3762 3
1872.369507 1 3763 2
1872.897949 1 3764 2
1877.560547 1 3765 3
1878.474121 1 3766 4
1879.007080 1 3767 4
1879.501465 1 3768 4
1879.978760 1 3769 4
1880.255859 1 3770 4
1880.703369 1 3771 4
1881.577148 1 3772 4
1881.977661 1 3773 4
1882.356689 1 3774 4
1882.642700 1 3775 4
1883.056763 1 3776 4
1883.129150 1 3777 3
1883.291260 1 3778 3
1883.406372 1 3779 2
1883.609863 1 3780 3
1884.082520 1 3781 3
1884.477051 1 3782 3
1884.562622 1 3783 2
1884.702515 1 3784 3
1884.770508 1 3785 2
1884.865845 1 3786 2
1885.098511 1 3787 2
1885.346558 1 3788 2
1885.437378 1 3789 2
1885.562500 1 3790 2
1885.628784 1 3791 2
1885.712646 1 3792 2
1885.974243 1 3793 2
1886.130127 1 3794 2
1886.254761 1 3795 2
1886.388916 1 3796 2
1886.552246 1 3797 2
1886.822266 1 3798 2
1887.852417 1 3799 3
1888.328857 1 3800 2
1889.082397 1 3801 3
1889.815552 1 3802 4
1890.072632 1 3803 4
1890.340942 1 3804 3
1890.775757 1 3805 3
1891.131104 1 3806 3
1891.577759 1 3807 3
1891.998291 1 3808 4
1892.549194 1 3809 3
1893.051758 1 3810 3
1893.291260 1 3811 4
1893.440430 1 3812 3
1893.805420 1 3813 2
1894.466187 1 3814 3
1895.003784 1 3815 3
1895.243896 1 3816 3
1895.391113 1 3817 4
1895.541016 1 3818 4
1895.918091 1 3819 3
1896.718506 1 3820 3
1897.304443 1 3821 3
1897.748901 1 3822 4
1897.922729 1 3823 4
1898.187500 1 3824 4
1898.485840 1 3825 4
1899.100708 1 3826 4
1899.392456 1 3827 4
1899.769531 1 3828 4
1899.982544 1 3829 4
1900.283447 1 3830 3
1900.436279 1 3831 4
1900.505371 1 3832 3
1900.605225 1 3833 2
1900.957397 1 3834 3
1901.075073 1 3835 3
1901.288208 1 3836 2
1901.452393 1 3837 2
1901.898071 1 3838 2
1902.104492 1 3839 3
1902.216064 1 3840 2
1902.357178 1 3841 2
1902.795410 1 3842 2
1903.030029 1 3843 2
1903.219116 1 3844 3
1903.575928 1 3845 3
1903.813232 1 3846 3
1903.956787 1 3847 2
1904.421265 1 3848 3
1904.921875 1 3849 2
1905.608765 1 3850 2
1908.423096 1 3851 3
1908.966431 1 3852 3
1909.722412 1 3853 3
1910.755005 1 3854 4
1911.281738 1 3855 4
1911.820557 1 3856 4
1912.326294 1 3857 4
1912.772339 1 3858 4
1912.929443 1 3859 4
1913.213989 1 3860 4
1913.506714 1 3861 2
1914.088135 1 3862 3
1916.566895 1 3863 3
1916.664551 1 3864 2
1916.845703 1 3865 3
1916.940308 1 3866 2
1917.061157 1 3867 2
1917.177734 1 3868 2
1917.422974 1 3869 2
1921.525879 1 3870 2
1923.995483 1 3871 2
1926.139038 1 3872 2
1926.764893 1 3873 3
1926.969849 1 3874 3
1927.425537 1 3875 4
1927.560059 1 3876 4
1927.673462 1 3877 3
1927.990112 1 3878 3
1928.188721 1 3879 2
1928.723999 1 3880 2
1929.159302 1 3881 3
1929.287476 1 3882 2
1929.503662 1 3883 2
1929.789551 1 3884 2
1930.174805 1 3885 2
1930.429077 1 3886 2
1930.708008 1 3887 4
1930.777222 1 3888 2
1930.899292 1 3889 3
1931.026855 1 3890 3
1931.135254 1 3891 2
1931.479492 1 3892 3
1931.616943 1 3893 2
1931.891846 1 3894 3
1932.291870 1 3895 2
1933.368408 1 3896 2
1933.863037 1 3897 2
1934.499023 1 3898 3
1936.181274 1 3899 3
1937.090332 1 3900 3
1938.261597 1 3901 4
1938.764648 1 3902 4
1939.363892 1 3903 3
1939.835083 1 3904 4
1940.603027 1 3905 4
1941.378174 1 3906 4
1941.559082 1 3907 4
1941.983032 1 3908 4
1942.148926 1 3909 4
1942.190918 1 3910 3
1942.403442 1 3911 2
1942.745361 1 3912 2
1942.951294 1 3913 3
1943.113037 1 3914 2
1943.306885 1 3915 2
1943.523926 1 3916 2
1943.719482 1 3917 2
1943.914185 1 3918 2
1944.124023 1 3919 3
1944.301514 1 3920 2
1944.555786 1 3921 2
1944.813599 1 3922 2
1945.228638 1 3923 2
1947.331909 1 3924 2
1949.880371 1 3925 3
1950.643555 1 3926 3
1950.738281 1 3927 3
1950.841187 1 3928 3
1950.939209 1 3929 2
1951.009521 1 3930 2
1951.152954 1 3931 2
1951.284546 1 3932 2
1952.332031 1 3933 2
1954.028442 1 3934 2
1954.847168 1 3935 3
1956.863159 1 3936 4
1957.266357 1 3937 4
1957.544434 1 3938 4
1958.188354 1 3939 4
1958.587158 1 3940 4
1958.872314 1 3941 4
1958.908325 1 3942 3
1958.979614 1 3943 2
1962.524536 1 3944 2
1964.743652 1 3945 2
1966.510986 1 3946 2
1968.482910 1 3947 4
1968.994263 1 3948 4
1969.370239 1 3949 4
1969.993652 1 3950 4
1970.685547 1 3951 4
1970.835327 1 3952 4
1970.994507 1 3953 4
1971.125000 1 3954 3
1971.563477 1 3955 4
1971.708740 1 3956 3
1971.891479 1 3957 4
1972.015381 1 3958 3
1972.238892 1 3959 3
1972.407471 1 3960 4
1972.724854 1 3961 3
1973.241089 1 3962 3
1973.679565 1 3963 3
1974.660522 1 3964 3
1975.273560 1 3965 3
1975.894287 1 3966 2
1976.488037 1 3967 4
1976.701050 1 3968 3
1977.020508 1 3969 4
1977.370605 1 3970 4
1977.506836 1 3971 4
1978.631104 1 3972 4
1979.006714 1 3973 4
1979.937012 1 3974 4
1980.194458 1 3975 4
1980.699585 1 3976 4
1981.281860 1 3977 4
1981.569824 1 3978 4
1982.314819 1 3979 4
1982.998779 1 3980 4
1983.478271 1 3981 4
1983.961914 1 3982 4
1984.452515 1 3983 4
1984.963135 1 3984 3
1985.557373 1 3985 4
1985.953979 1 3986 4
1986.841553 1 3987 4
1987.148804 1 3988 4
1987.496094 1 3989 4
1987.835693 1 3990 4
1988.235718 1 3991 4
1989.009155 1 3992 4
1989.056641 1 3993 3
1989.355347 1 3994 2
1989.569214 1 3995 4
1989.705200 1 3996 4
1989.779053 1 3997 3
1989.901978 1 3998 3
1990.154297 1 3999 2
1990.476318 1 4000 3
1990.622803 1 4001 3
1990.968262 1 4002 2
1991.242798 1 4003 2
1991.765381 1 4004 2
1992.417480 1 4005 2
1992.891479 1 4006 2
1993.495117 1 4007 4
1993.622437 1 4008 3
1993.945190 1 4009 3
1993.985718 1 4010 3
1994.037231 1 4011 2
1994.124390 1 4012 2
1994.314453 1 4013 2
1996.888916 1 4014 2
1997.096191 1 4015 3
1997.266113 1 4016 2
1997.470581 1 4017 2
1997.682861 1 4018 2
1998.024414 1 4019 2
1998.316528 1 4020 2
1998.507324 1 4021 2
1998.811035 1 4022 2
1999.316528 1 4023 4
1999.461914 1 4024 2
1999.678467 1 4025 2
1999.805908 1 4026 3
2000.280396 1 4027 2
2001.048706 1 4028 2
2001.571289 1 4029 2
2002.543945 1 4030 2
2003.160400 1 4031 3
2003.555420 1 4032 3
2003.876343 1 4033 3
2004.088135 1 4034 3
2004.319946 1 4035 2
2005.353027 1 4036 2
2006.502808 1 4037 2
2007.155273 1 4038 2
2007.790161 1 4039 4
2008.014282 1 4040 3
2008.408936 1 4041 4
2008.666260 1 4042 3
2009.056396 1 4043 3
2009.484131 1 4044 2
2009.911743 1 4045 3
2011.257935 1 4046 4
2011.321899 1 4047 3
2011.485962 1 4048 3
2011.615112 1 4049 2
2011.988892 1 4050 2
2012.597168 1 4051 2
2012.816162 1 4052 2
2013.046509 1 4053 2
2013.279907 1 4054 2
2013.659668 1 4055 2
2013.878174 1 4056 2
2014.265869 1 4057 2
2014.455444 1 4058 2
2014.541504 1 4059 2
2014.634766 1 4060 2
2014.734375 1 4061 2
2014.812378 1 4062 2
2014.933960 1 4063 2
2015.949463 1 4064 2
2017.219971 1 4065 3
2018.113770 1 4066 2
2019.134521 1 4067 4
2019.187378 1 4068 4
2019.267700 1 4069 3
2019.363770 1 4070 3
2019.441528 1 4071 3
2019.564819 1 4072 2
2019.851318 1 4073 2
2022.851318 1 4074 2
2024.400391 1 4075 2
2025.623779 1 4076 3
2025.865845 1 4077 4
2026.059570 1 4078 3
2026.198120 1 4079 3
2026.457520 1 4080 2
2026.614990 1 4081 2
2028.829834 1 4082 3
2029.585938 1 4083 3
2031.124390 1 4084 3
2033.118164 1 4085 4
2033.219360 1 4086 4
2033.451416 1 4087 4
2033.586792 1 4088 4
2033.745728 1 4089 4
2033.818604 1 4090 4
2033.937378 1 4091 4
2034.053223 1 4092 4
2034.433105 1 4093 3
2035.079346 1 4094 3
2035.777832 1 4095 3
2036.085449 1 4096 3
2036.186890 1 4097 2
2037.610962 1 4098 2
2038.878052 1 4099 4
2039.126953 1 4100 3
2040.603882 1 4101 4
2041.160889 1 4102 4
2041.623535 1 4103 3
2042.392578 1 4104 4
2043.122803 1 4105 4
2044.115479 1 4106 4
2044.546021 1 4107 4
2045.105103 1 4108 4
2045.432983 1 4109 4
2046.356079 1 4110 4
2046.717651 1 4111 4
2047.313965 1 4112 4
2048.126953 1 4113 4
2048.674316 1 4114 4
2048.743164 1 4115 4
2048.902100 1 4116 4
2049.007080 1 4117 4
2049.164795 1 4118 3
2049.526855 1 4119 3
2049.757568 1 4120 3
2050.019043 1 4121 3
2050.313477 1 4122 3
2050.575928 1 4123 4
2050.668701 1 4124 4
2050.840820 1 4125 3
2050.963379 1 4126 3
2051.016602 1 4127 2
2051.189453 1 4128 2
2051.378906 1 4129 2
2051.587158 1 4130 2
2051.775391 1 4131 2
2051.835205 1 4132 2
2052.832275 1 4133 2
2054.190918 1 4134 2
2056.545654 1 4135 3
2057.324707 1 4136 4
2057.824707 1 4137 4
2058.197754 1 4138 4
2058.812500 1 4139 4
2059.371338 1 4140 4
2060.015137 1 4141 4
2060.123779 1 4142 4
2060.525391 1 4143 4
2060.639893 1 4144 3
2060.875000 1 4145 3
2061.234619 1 4146 3
2061.404541 1 4147 2
2061.720703 1 4148 2
2062.112061 1 4149 2
2062.886963 1 4150 2
2063.339844 1 4151 3
2063.619873 1 4152 3
2063.880859 1 4153 3
2064.116699 1 4154 3
2064.458984 1 4155 2
2064.987305 1 4156 2
2066.375977 1 4157 3
2067.455811 1 4158 3
2070.164307 1 4159 3
2071.338623 1 4160 4
2071.806641 1 4161 4
2072.330811 1 4162 4
2072.777588 1 4163 3
2073.437744 1 4164 4
2073.599854 1 4165 3
2074.153564 1 4166 3
2074.413330 1 4167 3
2074.597656 1 4168 3
2074.827148 1 4169 3
2075.154541 1 4170 3
2075.211670 1 4171 4
2075.239014 1 4172 3
2075.308838 1 4173 3
2075.398682 1 4174 2
2075.498779 1 4175 2
2075.582764 1 4176 2
2075.745605 1 4177 2
2075.799316 1 4178 2
2075.887451 1 4179 2
2075.974121 1 4180 2
2076.143311 1 4181 2
2076.235352 1 4182 2
2076.985840 1 4183 2
2078.637939 1 4184 2
2079.533936 1 4185 2
2079.677979 1 4186 2
2079.851074 1 4187 3
2080.081055 1 4188 3
2080.599121 1 4189 3
2080.931396 1 4190 2
2081.183350 1 4191 2
2081.468262 1 4192 2
2082.272705 1 4193 2
2082.469727 1 4194 2
2083.047119 1 4195 2
2084.383545 1 4196 2
2085.330078 1 4197 2
2086.313477 1 4198 4
2086.589355 1 4199 4
2086.852539 1 4200 4
2087.017334 1 4201 3
2087.359375 1 4202 3
2087.670654 1 4203 2
2087.839600 1 4204 2
2087.909668 1 4205 2
2088.009033 1 4206 2
2088.143555 1 4207 3
2088.198486 1 4208 2
2088.369385 1 4209 2
2088.439697 1 4210 2
2090.850342 1 4211 2
2092.832520 1 4212 2
2092.954102 1 4213 2
2094.020752 1 4214 2
2095.876221 1 4215 3
2096.736816 1 4216 3
2097.050781 1 4217 3
2097.628418 1 4218 3
2098.011230 1 4219 4
2098.261230 1 4220 3
2098.510498 1 4221 4
2098.855713 1 4222 3
2099.146240 1 4223 3
2099.914551 1 4224 3
2100.407715 1 4225 3
2100.930908 1 4226 3
2101.288818 1 4227 4
2101.446289 1 4228 3
2101.856445 1 4229 3
2102.672363 1 4230 3
2102.776855 1 4231 4
2102.911621 1 4232 3
2103.301514 1 4233 4
2104.044922 1 4234 4
2104.389648 1 4235 3
2104.703369 1 4236 3
2104.935547 1 4237 2
2105.129883 1 4238 2
2105.709229 1 4239 2
2106.996582 1 4240 2
2108.061279 1 4241 2
2108.818604 1 4242 3
2109.345947 1 4243 3
2109.729492 1 4244 3
2110.538818 1 4245 3
2110.845459 1 4246 3
2111.239746 1 4247 4
2111.679199 1 4248 4
2112.010254 1 4249 3
2112.391846 1 4250 4
2112.714111 1 4251 4
2113.177979 1 4252 4
2114.621094 1 4253 4
2114.638184 1 4254 3
2114.711426 1 4255 2
2114.823242 1 4256 2
2114.919189 1 4257 2
2115.093994 1 4258 2
2115.381836 1 4259 2
2115.801270 1 4260 2
2116.179199 1 4261 2
2116.286377 1 4262 2
2116.407959 1 4263 3
2116.476807 1 4264 2
2116.631836 1 4265 2
2116.775879 1 4266 2
2116.977051 1 4267 2
2118.080811 1 4268 2
2120.064453 1 4269 2
2123.169678 1 4270 4
2123.516357 1 4271 4
2123.693115 1 4272 4
2123.916504 1 4273 4
2124.216309 1 4274 3
2124.992188 1 4275 4
2125.505371 1 4276 4
2125.855957 1 4277 3
2126.145996 1 4278 4
2126.311523 1 4279 3
2126.861572 1 4280 3
2127.106934 1 4281 3
2127.706299 1 4282 3
2128.176270 1 4283 4
2128.394287 1 4284 3
2129.112793 1 4285 4
2129.574463 1 4286 4
2129.975586 1 4287 4
2130.248535 1 4288 3
2131.282715 1 4289 4
2131.731445 1 4290 3
2132.991699 1 4291 4
2133.459473 1 4292 4
2133.937500 1 4293 4
2134.250000 1 4294 3
2134.726318 1 4295 2
2135.876221 1 4296 3
2136.568604 1 4297 3
2137.469482 1 4298 3
2138.299561 1 4299 4
2138.336182 1 4300 2
2138.473145 1 4301 2
2138.605713 1 4302 2
2138.903809 1 4303 2
2139.110840 1 4304 2
2139.507080 1 4305 2
2139.664062 1 4306 3
2139.727783 1 4307 2
2140.097412 1 4308 2
2142.092529 1 4309 2
2142.600830 1 4310 2
2143.533203 1 4311 2
2144.954834 1 4312 2
2145.265625 1 4313 3
2145.552734 1 4314 3
2145.857666 1 4315 2
2146.191895 1 4316 2
2146.708008 1 4317 3
2147.083252 1 4318 2
2147.486572 1 4319 3
2147.858398 1 4320 2
2148.759766 1 4321 2
2148.885742 1 4322 2
2149.051270 1 4323 3
2149.168701 1 4324 2
2149.228271 1 4325 2
2149.380615 1 4326 2
2149.495850 1 4327 2
2150.040771 1 4328 2
2150.858154 1 4329 2
2151.175781 1 4330 2
2151.740723 1 4331 3
2151.905029 1 4332 3
2152.196777 1 4333 2
2152.802734 1 4334 2
2153.338867 1 4335 3
2153.531738 1 4336 3
2153.747314 1 4337 2
2153.956787 1 4338 2
2154.339355 1 4339 2
2154.952148 1 4340 2
2155.246826 1 4341 2
2155.875000 1 4342 2
2157.241455 1 4343 2
2157.822510 1 4344 3
2158.176758 1 4345 3
2159.046875 1 4346 3
2159.244873 1 4347 3
2159.473145 1 4348 3
2159.944580 1 4349 4
2160.037842 1 4350 4
2160.156494 1 4351 3
2160.561279 1 4352 3
2160.852051 1 4353 3
2160.933838 1 4354 3
2161.004150 1 4355 2
2161.249268 1 4356 2
2161.360840 1 4357 2
2161.520020 1 4358 2
2161.670410 1 4359 2
2161.825684 1 4360 3
2161.930420 1 4361 2
2162.115723 1 4362 2
2162.369385 1 4363 2
2162.867920 1 4364 2
2163.065918 1 4365 2
2163.225342 1 4366 2
2163.387207 1 4367 2
2163.555908 1 4368 2
2163.679688 1 4369 2
2163.775146 1 4370 2
2163.823486 1 4371 2
2163.939941 1 4372 2
2164.055420 1 4373 2
2164.514404 1 4374 2
2164.944336 1 4375 2
2166.121582 1 4376 2
2166.638184 1 4377 3
2166.979980 1 4378 2
2167.363770 1 4379 2
2167.888428 1 4380 3
2168.278076 1 4381 2
2168.777588 1 4382 2
2170.295166 1 4383 3
2171.722412 1 4384 3
2172.743408 1 4385 3
2173.607666 1 4386 4
2173.996826 1 4387 4
2174.397949 1 4388 4
2174.897949 1 4389 4
2174.939209 1 4390 3
2175.013916 1 4391 2
2175.167480 1 4392 2
2175.325195 1 4393 2
2175.507080 1 4394 2
2175.712646 1 4395 2
2175.848145 1 4396 2
2176.001709 1 4397 2
2176.147949 1 4398 2
2176.296631 1 4399 2
2176.464844 1 4400 3
2177.058838 1 4401 2
2177.921631 1 4402 2
2178.902100 1 4403 2
2180.122803 1 4404 3
2181.083740 1 4405 3
2181.521240 1 4406 4
2181.813477 1 4407 3
2182.276855 1 4408 2
2182.966797 1 4409 3
2183.492920 1 4410 3
2184.943359 1 4411 2
2185.055420 1 4412 2
2185.185547 1 4413 2
2185.277100 1 4414 2
2185.447021 1 4415 2
2185.607666 1 4416 2
2188.625244 1 4417 2
2192.426270 1 4418 2
2195.626953 1 4419 3
2196.553467 1 4420 4
2196.969971 1 4421 4
2197.476074 1 4422 4
2198.556152 1 4423 4
2199.000488 1 4424 4
2199.445557 1 4425 4
2199.601562 1 4426 4
2199.660400 1 4427 4
2199.907471 1 4428 4
2200.133301 1 4429 3
2200.327637 1 4430 4
2200.405273 1 4431 2
2200.849609 1 4432 2
2201.119141 1 4433 2
2201.529297 1 4434 2
2201.881592 1 4435 3
2201.976074 1 4436 3
2202.474121 1 4437 2
2205.775635 1 4438 2
2207.650635 1 4439 2
2209.847900 1 4440 3
2210.460205 1 4441 4
2210.982178 1 4442 4
2211.998047 1 4443 4
2212.620117 1 4444 4
2212.668457 1 4445 4
2212.730713 1 4446 4
2212.819824 1 4447 2
2213.217041 1 4448 2
2213.451172 1 4449 2
2213.600830 1 4450 2
2213.791992 1 4451 2
2213.959473 1 4452 2
2215.196289 1 4453 2
2216.321533 1 4454 2
2217.017822 1 4455 4
2217.254150 1 4456 4
2217.959961 1 4457 3
2218.516846 1 4458 3
2218.601074 1 4459 2
2218.922852 1 4460 2
2219.081055 1 4461 2
2219.184814 1 4462 2
2219.384277 1 4463 2
2219.571045 1 4464 2
2220.046631 1 4465 2
2220.120850 1 4466 2
2220.255371 1 4467 2
2220.384766 1 4468 2
2220.507568 1 4469 2
2220.636963 1 4470 2
2220.857422 1 4471 3
2221.087646 1 4472 2
2222.704102 1 4473 2
2223.015625 1 4474 3
2223.212646 1 4475 2
2223.516113 1 4476 3
2223.719482 1 4477 2
2223.930420 1 4478 2
2224.282715 1 4479 2
2224.549072 1 4480 2
2224.764648 1 4481 2
2224.884766 1 4482 2
2224.998535 1 4483 2
2225.124512 1 4484 2
2225.286865 1 4485 2
2225.327148 1 4486 2
2225.441162 1 4487 3
2225.525879 1 4488 2
2225.671143 1 4489 2
2225.915527 1 4490 2
2226.157227 1 4491 2
2226.204834 1 4492 2
2226.395508 1 4493 2
2229.658203 1 4494 2
2231.610107 1 4495 3
2232.296631 1 4496 3
2232.883301 1 4497 4
2232.949463 1 4498 4
2232.988770 1 4499 3
2233.068604 1 4500 2
2233.205078 1 4501 2
2234.225586 1 4502 2
2234.681152 1 4503 2
2234.936279 1 4504 2
2235.349609 1 4505 2
2235.667480 1 4506 2
2235.853760 1 4507 2
2236.146240 1 4508 2
2236.374268 1 4509 2
2236.733887 1 4510 2
2237.158936 1 4511 2
2237.243408 1 4512 2
2237.401611 1 4513 2
2237.573975 1 4514 2
2237.813232 1 4515 3
2237.977295 1 4516 2
2238.223877 1 4517 2
2238.498047 1 4518 2
2238.778564 1 4519 2
2239.086182 1 4520 2
2239.265869 1 4521 2
2240.852295 1 4522 2
2242.700439 1 4523 2
2243.631592 1 4524 2
2243.879395 1 4525 3
2243.984619 1 4526 2
2244.283936 1 4527 2
2244.533691 1 4528 2
2244.785400 1 4529 2
2244.980713 1 4530 3
2245.189941 1 4531 2
2245.478516 1 4532 2
2245.786621 1 4533 2
2246.402588 1 4534 2
2246.723633 1 4535 2
2247.166748 1 4536 2
2248.320557 1 4537 2
2249.084229 1 4538 2
2249.315186 1 4539 2
2249.594727 1 4540 2
2249.822510 1 4541 2
2251.386230 1 4542 2
2253.995605 1 4543 3
2255.190186 1 4544 2
2256.513916 1 4545 4
2256.672363 1 4546 4
2257.136475 1 4547 3
2257.468994 1 4548 3
2257.868408 1 4549 3
2258.511719 1 4550 3
2258.867676 1 4551 3
2259.402100 1 4552 3
2260.110107 1 4553 3
2260.494629 1 4554 3
2261.165283 1 4555 3
2261.715576 1 4556 3
2262.398438 1 4557 3
2262.573242 1 4558 2
2262.909912 1 4559 3
2262.990479 1 4560 3
2263.127441 1 4561 2
2263.257324 1 4562 3
2263.381592 1 4563 3
2263.527832 1 4564 2
2263.931396 1 4565 2
2264.359375 1 4566 2
2264.591064 1 4567 2
2266.042480 1 4568 2
2267.600586 1 4569 2
2270.694336 1 4570 2
2272.092285 1 4571 4
2272.451660 1 4572 4
2273.113770 1 4573 4
2273.463867 1 4574 4
2273.663086 1 4575 4
2273.804443 1 4576 3
2273.979004 1 4577 3
2274.225342 1 4578 3
2274.418457 1 4579 2
2275.348145 1 4580 2
2277.173340 1 4581 3
2277.261230 1 4582 2
2277.378662 1 4583 2
2277.603760 1 4584 2
2277.762207 1 4585 2
2277.858398 1 4586 2
2280.675537 1 4587 2
2280.795410 1 4588 2
2281.087402 1 4589 2
2281.232910 1 4590 2
2282.852051 1 4591 2
2284.210205 1 4592 2
2284.345947 1 4593 2
2284.642090 1 4594 2
2284.811279 1 4595 2
2285.167236 1 4596 2
2285.549561 1 4597 2
2286.061768 1 4598 2
2286.271240 1 4599 2
2286.584961 1 4600 2
2287.083496 1 4601 2
2287.533203 1 4602 2
2287.813477 1 4603 2
2288.171875 1 4604 2
2289.753906 1 4605 2
2290.888184 1 4606 3
2292.187500 1 4607 3
2293.056885 1 4608 4
2293.299805 1 4609 3
2293.485596 1 4610 3
2293.970947 1 4611 4
2294.467041 1 4612 4
2294.886230 1 4613 4
2295.370361 1 4614 4
2295.882324 1 4615 4
2296.301514 1 4616 4
2296.817871 1 4617 4
2297.223145 1 4618 4
2297.900635 1 4619 3
2298.453613 1 4620 4
2299.080078 1 4621 4
2299.508301 1 4622 4
2300.528564 1 4623 4
2300.811768 1 4624 4
2301.303711 1 4625 4
2301.917236 1 4626 4
2302.122070 1 4627 4
2302.906250 1 4628 4
2303.388184 1 4629 4
2303.892334 1 4630 4
2304.588135 1 4631 4
2305.021729 1 4632 4
2306.041260 1 4633 4
2306.548096 1 4634 4
2306.703613 1 4635 4
2306.948242 1 4636 4
2307.183350 1 4637 3
2307.531494 1 4638 3
2308.758301 1 4639 3
2308.899170 1 4640 3
2309.329590 1 4641 2
2310.578369 1 4642 3
2311.704590 1 4643 4
2312.086914 1 4644 4
2312.511230 1 4645 4
2313.023682 1 4646 4
